8216.46, -0.164192, -0.301617, 0.738621, 0.825458, 0.56081, 0.0283781, -0.0574921, -0.114484, 0.773624, 0.77509, 0.056539, 0.983863, 0.118825, 0.121231
# 8216.46,0.369374,0.922588,0.111334,-0.164192,0.929114,-0.364374,-0.0630853,-0.301617,-0.0176345,0.126744,-0.991779,0.738621,0,0,0,1,-0.000993432,-0.00382754,-0.00118245,-3.58311e-07,1.85621e-07,3.05923e-07,-3.77776e-12,-1.11376e-11,4.7601e-12,-0.964213,0.140064,-0.225112,-0.114484,0.0824428,0.965368,0.247523,0.773624,0.251985,0.220106,-0.942368,0.77509,0,0,0,1,-0.0213067,0.0287493,0.0153351,-3.46364e-08,1.92688e-08,-1.15395e-07,3.15564e-11,3.19646e-11,-1.95359e-12
9443.84, -0.165325, -0.306185, 0.737186, 0.825179, 0.561297, 0.0280695, -0.0568926, -0.140131, 0.808223, 0.793502, 0.0501297, 0.984045, 0.119609, 0.121802
# 9443.84,0.368315,0.923148,0.110192,-0.165325,0.929536,-0.363417,-0.0623824,-0.306185,-0.0175425,0.125404,-0.991951,0.737186,0,0,0,1,-0.000987067,-0.00382124,-0.00118421,-1.02816e-06,5.46626e-07,8.46483e-07,-9.00291e-11,-3.62474e-11,9.68213e-12,-0.965303,0.127797,-0.227726,-0.140131,0.0695225,0.966361,0.247613,0.808223,0.25171,0.22319,-0.941716,0.793502,0,0,0,1,-0.0213257,0.0287226,0.0152656,-9.93119e-08,3.57362e-07,-6.84317e-07,3.59521e-10,3.58208e-10,-3.57179e-11
10620.6, -0.166436, -0.310468, 0.735806, 0.824959, 0.561693, 0.027779, -0.0563148, -0.164416, 0.840948, 0.810833, 0.0438865, 0.984188, 0.120374, 0.122306
# 10620.6,0.367458,0.923619,0.109096,-0.166436,0.929877,-0.362658,-0.0617083,-0.310468,-0.0174303,0.124121,-0.992114,0.735806,0,0,0,1,-0.000981497,-0.00379755,-0.00118448,-1.72475e-06,1.83615e-06,1.04303e-06,-3.12929e-10,-7.34673e-12,3.58609e-11,-0.96623,0.11583,-0.230179,-0.164416,0.0569401,0.967168,0.247676,0.840948,0.25131,0.226206,-0.941103,0.810833,0,0,0,1,-0.0212706,0.028601,0.0151453,-2.21807e-07,9.97144e-07,-1.84463e-06,1.45579e-09,1.46933e-09,-1.55295e-10
11906, -0.167553, -0.314905, 0.734369, 0.824742, 0.562089, 0.0275175, -0.0556752, -0.189947, 0.875352, 0.828827, 0.0372562, 0.984294, 0.121178, 0.122857
# 11906,0.366598,0.924092,0.107978,-0.167553,0.93022,-0.361913,-0.0609007,-0.314905,-0.017199,0.12277,-0.992286,0.734369,0,0,0,1,-0.000964327,-0.00374576,-0.0011766,-1.71459e-06,2.3645e-06,1.5445e-06,-8.0943e-10,1.0041e-11,1.37774e-10,-0.967036,0.103117,-0.232825,-0.189947,0.0435669,0.967856,0.247704,0.875352,0.250884,0.229395,-0.940444,0.828827,0,0,0,1,-0.0211018,0.0283314,0.0149226,-9.46829e-07,-1.04451e-06,-3.56858e-06,3.88825e-09,3.93133e-09,-5.43205e-10
13152.7, -0.16721, -0.317424, 0.733283, 0.824461, 0.562573, 0.0271882, -0.0551021, -0.210392, 0.900799, 0.843777, 0.030634, 0.984347, 0.122006, 0.123437
# 13152.7,0.365546,0.924643,0.106829,-0.16721,0.930635,-0.360952,-0.0602684,-0.317424,-0.0171666,0.12145,-0.992449,0.733283,0,0,0,1,0.000763396,-0.0025015,-0.000880141,-1.26076e-06,6.61629e-06,4.70658e-06,-2.00888e-09,2.76519e-10,3.83488e-10,-0.96765,0.090429,-0.235535,-0.210392,0.0301889,0.968352,0.247755,0.900799,0.250485,0.232629,-0.939756,0.843777,0,0,0,1,-0.0175716,0.0194327,0.012455,-6.11446e-07,-1.99984e-06,-6.02855e-06,8.77196e-09,8.88128e-09,-1.0452e-09
14429.1, -0.163632, -0.318122, 0.732886, 0.824166, 0.563075, 0.0268867, -0.0545336, -0.223176, 0.912811, 0.854298, 0.0240227, 0.984355, 0.122853, 0.123995
# 14429.1,0.364447,0.925202,0.105731,-0.163632,0.931067,-0.359945,-0.059611,-0.318122,-0.0170948,0.120168,-0.992606,0.732886,0,0,0,1,0.00506926,-0.00181239,-3.10906e-05,5.20011e-07,1.30178e-05,9.90825e-06,-3.95714e-09,1.18285e-09,7.45896e-10,-0.968096,0.0777601,-0.238209,-0.223176,0.0168274,0.96866,0.247819,0.912811,0.250014,0.235904,-0.939065,0.854298,0,0,0,1,-0.0117331,0.00890263,0.00954523,6.83251e-07,-3.23523e-06,-7.83288e-06,1.67787e-08,1.68145e-08,-1.77662e-09
15688.5, -0.15698, -0.318927, 0.733365, 0.823882, 0.56356, 0.0266768, -0.0539109, -0.228199, 0.910672, 0.859524, 0.0174534, 0.984316, 0.12374, 0.124524
# 15688.5,0.363377,0.925738,0.104721,-0.15698,0.931491,-0.358987,-0.0587644,-0.318927,-0.0168069,0.1189,-0.992764,0.733365,0,0,0,1,0.00775491,-0.00182546,0.000514472,2.77613e-06,1.48882e-05,1.27724e-05,-5.14129e-09,2.88958e-09,1.29375e-09,-0.968378,0.0651767,-0.240822,-0.228199,0.00354211,0.968767,0.247946,0.910672,0.249461,0.239253,-0.938364,0.859524,0,0,0,1,-0.00828926,0.0016994,0.00722471,4.32513e-06,-5.2424e-06,-7.37719e-06,2.8476e-08,2.85148e-08,-3.05046e-09
16987.9, -0.146497, -0.319094, 0.734568, 0.823651, 0.563966, 0.0263602, -0.0533598, -0.225223, 0.894579, 0.859095, 0.0104975, 0.984211, 0.12474, 0.125136
# 16987.9,0.362495,0.926209,0.103609,-0.146497,0.931835,-0.35819,-0.0581671,-0.319094,-0.016763,0.117632,-0.992916,0.734568,0,0,0,1,0.0105194,-0.00128102,0.00102312,6.3825e-06,1.51441e-05,1.66383e-05,-6.32598e-09,5.50584e-09,1.82246e-09,-0.968462,0.0518823,-0.243701,-0.225223,-0.0105555,0.968659,0.248169,0.894579,0.248938,0.242914,-0.937562,0.859095,0,0,0,1,-0.00462268,-0.00577927,0.00460649,1.09348e-05,-9.01084e-06,-1.75457e-06,4.38502e-08,4.32157e-08,-5.12111e-09
18278.4, -0.132285, -0.318033, 0.7368, 0.823307, 0.564539, 0.0261001, -0.0527252, -0.213602, 0.864403, 0.852191, 0.00337657, 0.984043, 0.125868, 0.125721
# 18278.4,0.361229,0.926826,0.102508,-0.132285,0.93233,-0.357032,-0.057349,-0.318033,-0.0165541,0.116287,-0.993078,0.7368,0,0,0,1,0.0165392,0.000275816,0.00169636,7.07598e-06,1.45822e-05,2.04576e-05,-7.03034e-09,9.21751e-09,2.85795e-09,-0.968366,0.0382938,-0.24658,-0.213602,-0.0250031,0.968292,0.248567,0.864403,0.24828,0.246869,-0.936703,0.852191,0,0,0,1,0.00133851,-0.0174054,0.000595653,2.30364e-05,-1.59466e-05,1.25046e-05,6.21143e-08,5.95027e-08,-8.0999e-09
19556.6, -0.115789, -0.315093, 0.739273, 0.822991, 0.565065, 0.0258709, -0.0521312, -0.193602, 0.81909, 0.838743, -0.00427797, 0.983735, 0.127203, 0.126751
# 19556.6,0.360064,0.92739,0.101498,-0.115789,0.932785,-0.355967,-0.0565695,-0.315093,-0.016332,0.115044,-0.993226,0.739273,0,0,0,1,0.0189233,0.000349535,0.00207394,1.0648e-05,1.50211e-05,2.78392e-05,-7.36858e-09,1.54922e-08,3.80838e-09,-0.967832,0.0238294,-0.250467,-0.193602,-0.040663,0.967602,0.249184,0.81909,0.24829,0.251353,-0.935507,0.838743,0,0,0,1,0.003026,-0.0248226,-0.00224681,4.22893e-05,-2.76005e-05,4.10735e-05,8.24494e-08,7.56692e-08,-1.21856e-08
20902.4, -0.0981169, -0.312008, 0.742021, 0.82263, 0.565655, 0.025575, -0.0515766, -0.168932, 0.767954, 0.820203, -0.0121362, 0.983388, 0.128707, 0.127416
# 20902.4,0.358762,0.928011,0.100427,-0.0981169,0.933287,-0.35475,-0.0559238,-0.312008,-0.0162715,0.11379,-0.993372,0.742021,0,0,0,1,0.0205485,-0.000107561,0.00253098,1.59026e-05,1.63245e-05,3.57472e-05,-6.87491e-09,2.45373e-08,4.64891e-09,-0.967236,0.00892946,-0.253722,-0.168932,-0.0566677,0.966574,0.250045,0.767954,0.247474,0.25623,-0.9344,0.820203,0,0,0,1,0.00683047,-0.0319681,-0.00532535,6.82612e-05,-4.19124e-05,8.44948e-05,1.02548e-07,8.92995e-08,-1.7055e-08
22197, -0.0823216, -0.308407, 0.744554, 0.822202, 0.566336, 0.0253322, -0.0510398, -0.138916, 0.711517, 0.797092, -0.0201089, 0.982948, 0.130383, 0.128095
# 22197,0.357244,0.9287,0.0994677,-0.0823216,0.933872,-0.353317,-0.055237,-0.308407,-0.016155,0.112623,-0.993506,0.744554,0,0,0,1,0.0232225,-0.000103276,0.00303202,2.26259e-05,1.94366e-05,4.69683e-05,-5.54532e-09,3.67974e-08,5.20209e-09,-0.966375,-0.00612926,-0.257065,-0.138916,-0.0729349,0.965192,0.251169,0.711517,0.246577,0.261472,-0.933184,0.797092,0,0,0,1,0.0112839,-0.0414186,-0.00928026,0.000102437,-5.82998e-05,0.000145453,1.21246e-07,9.84564e-08,-2.25972e-08
23432.7, -0.163352, -0.336212, 0.773139, 0.800089, 0.597462, 0.0344806, -0.0413232, -0.200262, 0.667025, 0.831032, -0.0198015, 0.983193, 0.128376, 0.128294
# 23432.7,0.283701,0.953196,0.104553,-0.163352,0.958895,-0.282663,-0.0249228,-0.336212,0.00579704,0.107326,-0.994207,0.773139,0,0,0,1,0.0183663,-0.000860134,0.005762,-0.000125187,-0.00107031,0.00275687,5.45844e-08,1.09323e-07,3.38557e-08,-0.966297,-0.00599771,-0.25736,-0.200262,-0.0718772,0.966255,0.247356,0.667025,0.247192,0.257518,-0.934121,0.831032,0,0,0,1,0.00691504,-0.049307,-0.00768736,-1.24462e-05,1.83991e-05,-0.000265291,5.45869e-08,8.21914e-08,-4.91582e-09
24707.4, -0.147698, -0.331139, 0.777456, 0.797583, 0.600867, 0.0356728, -0.0393414, -0.165366, 0.608788, 0.805699, -0.0287606, 0.982647, 0.130442, 0.128697
