# Augmented data file with coordinate frame info.
8365.27,  0.0226244,  0.601208,  0.673196,  -0.166774,  0.959727,  0.178211,  0.139108,  -0.171371,  -0.305382,  0.734803,  0.813037,  0.576055,  -0.000220481,  -0.0844471, 0.3, -0.0811601870966, -0.097936030454, -0.110908887628, 0.264256351925, 0.0887006150632, 0.0622708653855, 0.116540141144, -0.269333872408, 0.3, 0.281023620367, 0.0290801522534, 0.281001277588, -0.096617571727, -0.0412713802497, -0.0292952633305, 0.0411189692136, -0.295721182733
9912.58,  0.0302199,  0.611839,  0.675233,  -0.218029,  0.947814,  0.180549,  0.146675,  -0.178116,  -0.32608,  0.732566,  0.812746,  0.576551,  -0.000851181,  -0.0838618, 0.3, -0.108101400257, -0.107031373148, -0.139879844986, 0.251919225198, 0.0834885198224, 0.0597934489906, 0.121863822515, -0.267533086215, 0.3, 0.281196359807, 0.0285952680575, 0.281110701977, -0.0963338165191, -0.0411894286069, -0.0294254202681, 0.040600529877, -0.295779887105
11467.9,  0.0450689,  0.622148,  0.675534,  -0.258631,  0.936322,  0.182778,  0.151669,  -0.186529,  -0.352828,  0.729569,  0.812461,  0.577036,  -0.00145174,  -0.0832727, 0.3, -0.12866406203, -0.113569828298, -0.16193016433, 0.239821335044, 0.0791476413914, 0.0568433693385, 0.126219199806, -0.266153235867, 0.3, 0.281364117577, 0.0281231217527, 0.281219049187, -0.0960570411645, -0.0410961216775, -0.0295385004926, 0.0400908740576, -0.295838129398
13054.8,  0.0696923,  0.629094,  0.672867,  -0.295335,  0.924261,  0.185709,  0.155016,  -0.196423,  -0.386221,  0.724496,  0.812148,  0.577574,  -0.00199767,  -0.0825827, 0.3, -0.146507407299, -0.118873091079, -0.181052883141, 0.226973566472, 0.0755172406096, 0.0530573810388, 0.130455278656, -0.264889287417, 0.3, 0.281544327299, 0.0276451302148, 0.281346359719, -0.0957530217595, -0.0409339064462, -0.0295920146637, 0.0395493437326, -0.295905664154
14621.7,  0.10259,  0.617613,  0.666034,  -0.332299,  0.910419,  0.188889,  0.158226,  -0.202481,  -0.424316,  0.717088,  0.811681,  0.578329,  -0.00237995,  -0.0818739, 0.3, -0.163586519393, -0.124091761619, -0.199451103992, 0.212338983607, 0.0716338827446, 0.0487706032918, 0.134727898794, -0.263571283605, 0.3, 0.28176825728, 0.0272509885444, 0.281534430212, -0.0952992324323, -0.0406991511363, -0.0295691019904, 0.0390474773493, -0.295974598099
16148,  0.141176,  0.606631,  0.655404,  -0.361546,  0.898349,  0.191985,  0.15936,  -0.208295,  -0.4589,  0.707764,  0.81132,  0.57894,  -0.00278567,  -0.0811214, 0.3, -0.176519804333, -0.127543346826, -0.213233469363, 0.199455778525, 0.0689121176319, 0.044249680054, 0.138051262548, -0.262647700778, 0.3, 0.281958916641, 0.0268226092357, 0.28168774373, -0.0949486989593, -0.0404568856738, -0.0295346926854, 0.038521602934, -0.296046935528
17688.1,  0.180643,  0.585289,  0.641135,  -0.389077,  0.885999,  0.195109,  0.159869,  -0.209102,  -0.488187,  0.696607,  0.810915,  0.579619,  -0.00302536,  -0.0803075, 0.3, -0.188117828545, -0.130533620043, -0.225548057002, 0.186331025986, 0.0663989663918, 0.0394387799099, 0.141040530837, -0.261824657549, 0.3, 0.282158885258, 0.0264566719146, 0.281867334273, -0.0945554648651, -0.0401256767393, -0.0294006443578, 0.0380214088894, -0.296124930692
19260.4,  0.215844,  0.556989,  0.625194,  -0.414943,  0.87349,  0.198073,  0.160012,  -0.204697,  -0.508717,  0.685143,  0.81038,  0.580472,  -0.00333751,  -0.079525, 0.3, -0.198452855956, -0.133174834999, -0.236485753613, 0.173153537978, 0.0639714047337, 0.0345479529363, 0.143646497516, -0.261097917838, 0.3, 0.282401313164, 0.0260744606069, 0.282082814219, -0.0940365824637, -0.039829726096, -0.0293200459581, 0.037504926101, -0.296198776877
20829.2,  0.242315,  0.528387,  0.608322,  -0.439084,  0.86096,  0.201109,  0.159713,  -0.195937,  -0.517619,  0.674292,  0.809803,  0.581376,  -0.00370244,  -0.0787859, 0.3, -0.207548433128, -0.135486155562, -0.246092101004, 0.160056240047, 0.0618116319598, 0.0295216575847, 0.145964543393, -0.260428154786, 0.3, 0.282655071801, 0.0256835937535, 0.282305031677, -0.0934768120143, -0.0395721455776, -0.0292814906146, 0.0369891335543, -0.296267443885
22390.7,  0.252923,  0.491075,  0.592771,  -0.463123,  0.847529,  0.204106,  0.159849,  -0.175677,  -0.518713,  0.664593,  0.808732,  0.582961,  -0.00430281,  -0.0780429, 0.3, -0.215930575096, -0.138001806918, -0.255081971239, 0.146314586082, 0.0593736460774, 0.0245703057157, 0.148209408062, -0.259673393783, 0.3, 0.283076959516, 0.0252096835015, 0.282673995065, -0.0924395050843, -0.0393744893785, -0.0293854668984, 0.0363644454271, -0.296334475625
