8365.27, 0.0226244, 0.601208, 0.673196, -0.166774, 0.959727, 0.178211, 0.139108, -0.171371, -0.305382, 0.734803, 0.813037, 0.576055, -0.000220481, -0.0844471
# 8365.27,-0.905671,-0.270533,-0.326453,0.0226244,-0.369696,0.880854,0.29567,0.601208,0.207569,0.388468,-0.897779,0.673196,0,0,0,1,-0.00572955,0.00682472,0.00316889,-3.41815e-05,-0.000274275,0.000700168,2.7413e-09,4.14787e-10,2.96468e-10,0.33632,0.936746,0.0969339,-0.171371,0.936671,-0.322058,-0.137571,-0.305382,-0.0976509,0.137063,-0.985737,0.734803,0,0,0,1,-0.000742927,-0.00451578,-0.000605051,1.11126e-07,3.52023e-07,2.87554e-07,2.46001e-09,1.84745e-10,-4.26276e-10
9912.58, 0.0302199, 0.611839, 0.675233, -0.218029, 0.947814, 0.180549, 0.146675, -0.178116, -0.32608, 0.732566, 0.812746, 0.576551, -0.000851181, -0.0838618
# 9912.58,-0.861899,-0.360339,-0.356771,0.0302199,-0.466267,0.839731,0.278294,0.611839,0.199311,0.406212,-0.891777,0.675233,0,0,0,1,-0.00401205,0.00670845,0.00285558,-9.4575e-05,-0.000819025,0.00211945,1.59178e-08,3.48921e-09,1.98856e-09,0.335176,0.937321,0.0953177,-0.178116,0.937036,-0.321112,-0.137298,-0.32608,-0.0980848,0.135335,-0.985933,0.732566,0,0,0,1,-0.00132996,-0.00595067,-0.000746199,4.36862e-07,8.36188e-07,8.9272e-07,1.4302e-08,1.01323e-09,-2.55364e-09
11467.9, 0.0450689, 0.622148, 0.675534, -0.258631, 0.936322, 0.182778, 0.151669, -0.186529, -0.352828, 0.729569, 0.812461, 0.577036, -0.00145174, -0.0832727
# 11467.9,-0.820213,-0.428881,-0.378566,0.0450689,-0.539768,0.799404,0.263826,0.622148,0.189477,0.420731,-0.887177,0.675534,0,0,0,1,-0.00123348,0.00654342,0.00231286,-0.000143719,-0.00141752,0.00374777,3.8655e-08,1.06054e-08,5.05107e-09,0.334055,0.93788,0.0937438,-0.186529,0.937397,-0.320191,-0.136987,-0.352828,-0.0984617,0.133636,-0.986127,0.729569,0,0,0,1,-0.0021789,-0.00828731,-0.0010026,9.66638e-07,1.11921e-06,3.57495e-06,3.50817e-08,1.68035e-09,-6.64252e-09
13054.8, 0.0696923, 0.629094, 0.672867, -0.295335, 0.924261, 0.185709, 0.155016, -0.196423, -0.386221, 0.724496, 0.812148, 0.577574, -0.00199767, -0.0825827
# 13054.8,-0.777494,-0.488359,-0.396243,0.0696923,-0.60351,0.756578,0.251725,0.629094,0.176857,0.434851,-0.882964,0.672867,0,0,0,1,0.00249506,0.00588493,0.00143011,-0.000135792,-0.00201933,0.00555919,6.89312e-08,2.6716e-08,9.80947e-09,0.33281,0.938481,0.0921503,-0.196423,0.937821,-0.319178,-0.136446,-0.386221,-0.0986399,0.131831,-0.986352,0.724496,0,0,0,1,-0.00309662,-0.0111426,-0.00150525,5.21177e-07,-1.11505e-06,8.71192e-06,6.1176e-08,1.78447e-09,-1.36127e-08
14621.7, 0.10259, 0.617613, 0.666034, -0.332299, 0.910419, 0.188889, 0.158226, -0.202481, -0.424316, 0.717088, 0.811681, 0.578329, -0.00237995, -0.0818739
# 14621.7,-0.729084,-0.545289,-0.413639,0.10259,-0.664837,0.707796,0.23878,0.617613,0.162568,0.449093,-0.878571,0.666034,0,0,0,1,0.00644989,0.00420921,0.000193893,-0.000100991,-0.00251514,0.00738892,7.83069e-08,8.06439e-08,2.46234e-08,0.33106,0.939228,0.0908366,-0.202481,0.938448,-0.317664,-0.135664,-0.424316,-0.0985636,0.130158,-0.986582,0.717088,0,0,0,1,-0.00350109,-0.0138732,-0.00225258,3.44774e-06,-9.99672e-06,2.14586e-05,8.50788e-08,-1.48725e-09,-2.32779e-08
16148, 0.141176, 0.606631, 0.655404, -0.361546, 0.898349, 0.191985, 0.15936, -0.208295, -0.4589, 0.707764, 0.81132, 0.57894, -0.00278567, -0.0811214
# 16148,-0.687778,-0.5884,-0.425145,0.141176,-0.710779,0.664852,0.229707,0.606631,0.147499,0.460171,-0.875492,0.655404,0,0,0,1,0.0102265,0.00198576,-0.0011937,-4.45287e-05,-0.0029196,0.00905104,9.47861e-08,1.20694e-07,3.21293e-08,0.329641,0.939863,0.0894088,-0.208295,0.938959,-0.316496,-0.134856,-0.4589,-0.098449,0.128405,-0.986823,0.707764,0,0,0,1,-0.0036475,-0.0158001,-0.00305643,1.66436e-06,-2.43687e-05,2.76576e-05,1.01698e-07,-4.90253e-09,-3.2869e-08
17688.1, 0.180643, 0.585289, 0.641135, -0.389077, 0.885999, 0.195109, 0.159869, -0.209102, -0.488187, 0.696607, 0.810915, 0.579619, -0.00302536, -0.0803075
# 17688.1,-0.646123,-0.627059,-0.435111,0.180643,-0.751827,0.621103,0.221331,0.585289,0.131462,0.470135,-0.872749,0.641135,0,0,0,1,0.0131958,-0.00093436,-0.00268473,2.68875e-05,-0.00321274,0.0105143,1.00882e-07,1.635e-07,3.75395e-08,0.328065,0.94053,0.0881889,-0.209102,0.939558,-0.315185,-0.133752,-0.488187,-0.0980021,0.126738,-0.987083,0.696607,0,0,0,1,-0.00318398,-0.0166155,-0.0039002,4.1239e-06,-4.59271e-05,4.02675e-05,1.06757e-07,-1.02824e-08,-4.21532e-08
19260.4, 0.215844, 0.556989, 0.625194, -0.414943, 0.87349, 0.198073, 0.160012, -0.204697, -0.508717, 0.685143, 0.81038, 0.580472, -0.00333751, -0.079525
# 19260.4,-0.604436,-0.66151,-0.443916,0.215844,-0.788286,0.577178,0.213238,0.556989,0.11516,0.478821,-0.870327,0.625194,0,0,0,1,0.0149286,-0.0039679,-0.0040058,8.89771e-05,-0.00341131,0.0116906,9.59396e-08,2.01052e-07,4.00711e-08,0.326081,0.941338,0.0869149,-0.204697,0.940276,-0.313455,-0.132766,-0.508717,-0.0977335,0.125016,-0.987329,0.685143,0,0,0,1,-0.00224498,-0.0161568,-0.00458354,7.60482e-06,-7.02003e-05,5.53341e-05,9.90713e-08,-1.62583e-08,-4.89061e-08
20829.2, 0.242315, 0.528387, 0.608322, -0.439084, 0.86096, 0.201109, 0.159713, -0.195937, -0.517619, 0.674292, 0.809803, 0.581376, -0.00370244, -0.0787859
