# Augmented data file with coordinate frame info.
1505.29,  -0.228646,  -0.0390316,  0.733325,  0.878336,  0.435209,  -0.197424,  0.0119728,  -0.0213209,  0.65426,  0.723967,  -0.573142,  0.817431,  0.0497174,  -0.0290256, 0.3, 0.227937474856, -0.107169103235, 0.230773934874, -0.186269933707, -0.0452427096876, -0.100916302523, -0.057862071802, -0.276528263532, 0.3, -0.281968411102, -0.00286122434082, -0.280236717393, 0.101421756947, 0.0343658179384, -0.0313329489355, 0.0144028593797, -0.298011415809
1911.05,  -0.22967,  -0.0371148,  0.732276,  0.878242,  0.435397,  -0.197408,  0.0122809,  -0.0153995,  0.66293,  0.717848,  -0.57491,  0.816201,  0.0496624,  -0.0287855, 0.3, 0.227975682759, -0.107231406389, 0.230884899383, -0.186167212956, -0.0450991358781, -0.100814927875, -0.0580418546456, -0.276527563593, 0.3, -0.282402852003, -0.00303399226231, -0.28068738451, 0.100207390541, 0.034250124931, -0.0312276817148, 0.0143912494786, -0.298023025676
3132.26,  -0.232987,  -0.0311434,  0.729091,  0.877946,  0.435998,  -0.197344,  0.0130924,  0.00292124,  0.68983,  0.698933,  -0.580287,  0.812419,  0.0495403,  -0.0280773, 0.3, 0.228119510129, -0.107379435052, 0.231219959581, -0.185840542777, -0.0447283238165, -0.100529519371, -0.0585216349629, -0.276530349105, 0.3, -0.283696225686, -0.00356223529827, -0.282027076599, 0.0964876965277, 0.0339242167774, -0.0309348679356, 0.0143727502617, -0.298054454749
3549.44,  -0.233927,  -0.0293551,  0.72808,  0.877854,  0.436171,  -0.197353,  0.0133714,  0.00848508,  0.697952,  0.693237,  -0.582044,  0.811173,  0.0494793,  -0.0278262, 0.3, 0.22815339116, -0.107447625255, 0.231320054918, -0.185745614374, -0.0446049205108, -0.100448963477, -0.0586906878747, -0.276523794443, 0.3, -0.284109303095, -0.00373636295363, -0.282457116948, 0.0952658159754, 0.0337994288715, -0.0308226150538, 0.0143641289819, -0.298066499627
4701.09,  -0.237012,  -0.0240616,  0.72521,  0.877575,  0.43674,  -0.197287,  0.0140923,  0.0248971,  0.722007,  0.676474,  -0.587079,  0.807569,  0.0493563,  -0.0271216, 0.3, 0.228295021385, -0.10757323643, 0.231631292953, -0.185435800561, -0.0442776240898, -0.100187634516, -0.0591180774477, -0.27652755886, 0.3, -0.285266949133, -0.00424408578366, -0.283660604656, 0.0917415443695, 0.0334686480556, -0.030527133794, 0.0143616422854, -0.29809702671
5969.73,  -0.241157,  -0.0184331,  0.718944,  0.877287,  0.43732,  -0.197222,  0.0149038,  0.0429471,  0.74571,  0.657658,  -0.592493,  0.803644,  0.0491772,  -0.0262741, 0.3, 0.228429498245, -0.107722826334, 0.231956727279, -0.185117445499, -0.0439045332749, -0.0999015497985, -0.0595944267807, -0.276528813407, 0.3, -0.286467215823, -0.004813272635, -0.284916712375, 0.0879202649318, 0.033052897359, -0.0301512909202, 0.01437223967, -0.298134765471
7189.19,  -0.247147,  -0.012948,  0.703787,  0.87697,  0.437913,  -0.197256,  0.0156842,  0.0614797,  0.761175,  0.636832,  -0.59764,  0.799854,  0.0490613,  -0.0255726, 0.3, 0.228565633746, -0.107913534831, 0.23227819644, -0.184791737717, -0.0435758319489, -0.0996715575667, -0.060081317745, -0.276506448153, 0.3, -0.287567345688, -0.00531998425207, -0.286061797132, 0.0842518586516, 0.0327150200239, -0.0298651763705, 0.0143751872323, -0.298163420346
8423.87,  -0.254582,  -0.00803328,  0.682135,  0.876683,  0.438478,  -0.19721,  0.0164779,  0.0803228,  0.769344,  0.614557,  -0.602705,  0.796082,  0.048847,  -0.0247752, 0.3, 0.228694111053, -0.108069581505, 0.2325936416, -0.184479237645, -0.0432158392829, -0.0993993398563, -0.060550924417, -0.276502001418, 0.3, -0.288607761965, -0.00583034592541, -0.287155528507, 0.0806163280122, 0.0322910220609, -0.0294980617633, 0.014372452524, -0.298200095507
9631.46,  -0.26317,  -0.00976396,  0.695587,  0.87802,  0.441933,  -0.18135,  0.029808,  0.0985646,  0.772145,  0.634065,  -0.607586,  0.792482,  0.0476492,  -0.023251, 0.3, 0.229572144879, -0.10344121508, 0.236058960306, -0.182284051799, -0.0323835099833, -0.0876334521779, -0.0637899267554, -0.279734201169, 0.3, -0.289565454129, -0.00631499572189, -0.288235983636, 0.0771411774983, 0.0311328840912, -0.0284262050477, 0.0141804975014, -0.298313366038
10871,  -0.279247,  -0.0179566,  0.698372,  0.877934,  0.445605,  -0.170982,  0.0378646,  0.119986,  0.770627,  0.647879,  -0.612558,  0.788768,  0.0462888,  -0.0218192, 0.3, 0.230842454375, -0.100190090004, 0.238611448561, -0.180001533221, -0.0257686758265, -0.0799429139603, -0.0656597996987, -0.281598865784, 0.3, -0.290505391788, -0.00668656617193, -0.289293411488, 0.0735782507167, 0.0299259601502, -0.0273388897861, 0.013887345439, -0.298428763262
